Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,1977,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.93068123
Japan,JPN,1976,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,23.01337758
Japan,JPN,1975,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,23.03005588
Japan,JPN,1974,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.97772654
Japan,JPN,1973,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.87286401
Japan,JPN,1972,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.74150397
Japan,JPN,1971,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.65344082
Japan,JPN,1970,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.6701086
Japan,JPN,1969,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.76385643
Japan,JPN,1968,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,22.92494324
Japan,JPN,1967,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,23.15576057
Japan,JPN,1966,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,23.65826567
Japan,JPN,1965,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,24.32666921
Japan,JPN,1964,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,25.13352903
Japan,JPN,1963,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,26.21323002
Japan,JPN,1962,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,27.32649849
Japan,JPN,1961,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,28.10690505
Japan,JPN,1960,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,28.50968902
Japan,JPN,2021,"Population ages 0-14, male",SP.POP.0014.MA.IN,7568053.0
Japan,JPN,2020,"Population ages 0-14, male",SP.POP.0014.MA.IN,7693410.0
Japan,JPN,2019,"Population ages 0-14, male",SP.POP.0014.MA.IN,7816633.0
Japan,JPN,2018,"Population ages 0-14, male",SP.POP.0014.MA.IN,7936700.0
Japan,JPN,2017,"Population ages 0-14, male",SP.POP.0014.MA.IN,8051228.0
Japan,JPN,2016,"Population ages 0-14, male",SP.POP.0014.MA.IN,8151601.0
Japan,JPN,2015,"Population ages 0-14, male",SP.POP.0014.MA.IN,8239298.0
Japan,JPN,2014,"Population ages 0-14, male",SP.POP.0014.MA.IN,8326365.0
Japan,JPN,2013,"Population ages 0-14, male",SP.POP.0014.MA.IN,8407491.0
Japan,JPN,2012,"Population ages 0-14, male",SP.POP.0014.MA.IN,8486230.0
Japan,JPN,2011,"Population ages 0-14, male",SP.POP.0014.MA.IN,8565666.0
Japan,JPN,2010,"Population ages 0-14, male",SP.POP.0014.MA.IN,8640562.0
Japan,JPN,2009,"Population ages 0-14, male",SP.POP.0014.MA.IN,8701572.0
Japan,JPN,2008,"Population ages 0-14, male",SP.POP.0014.MA.IN,8762235.0
Japan,JPN,2007,"Population ages 0-14, male",SP.POP.0014.MA.IN,8806174.0
Japan,JPN,2006,"Population ages 0-14, male",SP.POP.0014.MA.IN,8852067.0
Japan,JPN,2005,"Population ages 0-14, male",SP.POP.0014.MA.IN,8908568.0
Japan,JPN,2004,"Population ages 0-14, male",SP.POP.0014.MA.IN,8976712.0
Japan,JPN,2003,"Population ages 0-14, male",SP.POP.0014.MA.IN,9060936.0
Japan,JPN,2002,"Population ages 0-14, male",SP.POP.0014.MA.IN,9143762.0
Japan,JPN,2001,"Population ages 0-14, male",SP.POP.0014.MA.IN,9225348.0
Japan,JPN,2000,"Population ages 0-14, male",SP.POP.0014.MA.IN,9314059.0
Japan,JPN,1999,"Population ages 0-14, male",SP.POP.0014.MA.IN,9432650.0
Japan,JPN,1998,"Population ages 0-14, male",SP.POP.0014.MA.IN,9565074.0
Japan,JPN,1997,"Population ages 0-14, male",SP.POP.0014.MA.IN,9692934.0
Japan,JPN,1996,"Population ages 0-14, male",SP.POP.0014.MA.IN,9829704.0
Japan,JPN,1995,"Population ages 0-14, male",SP.POP.0014.MA.IN,9995593.0
Japan,JPN,1994,"Population ages 0-14, male",SP.POP.0014.MA.IN,10194060.0
Japan,JPN,1993,"Population ages 0-14, male",SP.POP.0014.MA.IN,10422051.0
Japan,JPN,1992,"Population ages 0-14, male",SP.POP.0014.MA.IN,10681166.0
Japan,JPN,1991,"Population ages 0-14, male",SP.POP.0014.MA.IN,10964342.0
Japan,JPN,1990,"Population ages 0-14, male",SP.POP.0014.MA.IN,11290399.0
Japan,JPN,1989,"Population ages 0-14, male",SP.POP.0014.MA.IN,11673256.0
Japan,JPN,1988,"Population ages 0-14, male",SP.POP.0014.MA.IN,12072309.0
Japan,JPN,1987,"Population ages 0-14, male",SP.POP.0014.MA.IN,12450895.0
Japan,JPN,1986,"Population ages 0-14, male",SP.POP.0014.MA.IN,12785192.0
Japan,JPN,1985,"Population ages 0-14, male",SP.POP.0014.MA.IN,13070680.0
Japan,JPN,1984,"Population ages 0-14, male",SP.POP.0014.MA.IN,13300731.0
Japan,JPN,1983,"Population ages 0-14, male",SP.POP.0014.MA.IN,13503424.0
Japan,JPN,1982,"Population ages 0-14, male",SP.POP.0014.MA.IN,13702756.0
Japan,JPN,1981,"Population ages 0-14, male",SP.POP.0014.MA.IN,13784498.0
Japan,JPN,1980,"Population ages 0-14, male",SP.POP.0014.MA.IN,13816160.0
Japan,JPN,1979,"Population ages 0-14, male",SP.POP.0014.MA.IN,13897719.0
Japan,JPN,1978,"Population ages 0-14, male",SP.POP.0014.MA.IN,13919038.0
Japan,JPN,1977,"Population ages 0-14, male",SP.POP.0014.MA.IN,13884546.0
Japan,JPN,1976,"Population ages 0-14, male",SP.POP.0014.MA.IN,13799360.0
Japan,JPN,1975,"Population ages 0-14, male",SP.POP.0014.MA.IN,13658883.0
Japan,JPN,1974,"Population ages 0-14, male",SP.POP.0014.MA.IN,13451598.0
Japan,JPN,1973,"Population ages 0-14, male",SP.POP.0014.MA.IN,13208618.0
Japan,JPN,1972,"Population ages 0-14, male",SP.POP.0014.MA.IN,12943437.0
Japan,JPN,1971,"Population ages 0-14, male",SP.POP.0014.MA.IN,12706538.0
Japan,JPN,1970,"Population ages 0-14, male",SP.POP.0014.MA.IN,12428240.0
Japan,JPN,1969,"Population ages 0-14, male",SP.POP.0014.MA.IN,12320933.0
Japan,JPN,1968,"Population ages 0-14, male",SP.POP.0014.MA.IN,12242121.0
Japan,JPN,1967,"Population ages 0-14, male",SP.POP.0014.MA.IN,12209650.0
Japan,JPN,1966,"Population ages 0-14, male",SP.POP.0014.MA.IN,12328241.0
Japan,JPN,1965,"Population ages 0-14, male",SP.POP.0014.MA.IN,12547677.0
Japan,JPN,1964,"Population ages 0-14, male",SP.POP.0014.MA.IN,12819748.0
Japan,JPN,1963,"Population ages 0-14, male",SP.POP.0014.MA.IN,13223103.0
Japan,JPN,1962,"Population ages 0-14, male",SP.POP.0014.MA.IN,13638101.0
Japan,JPN,1961,"Population ages 0-14, male",SP.POP.0014.MA.IN,13897065.0
Japan,JPN,1960,"Population ages 0-14, male",SP.POP.0014.MA.IN,13969993.0
Japan,JPN,2021,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,12.3889388
Japan,JPN,2020,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,12.53496428
Japan,JPN,2019,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,12.69599296
Japan,JPN,2018,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,12.86954822
Japan,JPN,2017,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.03524865
Japan,JPN,2016,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.18383011
Japan,JPN,2015,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.31627223
Japan,JPN,2014,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.44017445
Japan,JPN,2013,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.55039332
Japan,JPN,2012,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.65465365
Japan,JPN,2011,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.75710576
Japan,JPN,2010,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.84755102
Japan,JPN,2009,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,13.94263661
Japan,JPN,2008,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.03203482
Japan,JPN,2007,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.10272934
Japan,JPN,2006,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.18548875
Japan,JPN,2005,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.27698007
Japan,JPN,2004,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.37875967
Japan,JPN,2003,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.50971684
Japan,JPN,2002,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.66496841
Japan,JPN,2001,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.8217879
Japan,JPN,2000,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,14.99203627
Japan,JPN,1999,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,15.19995669
Japan,JPN,1998,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,15.433021
Japan,JPN,1997,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,15.67377614
Japan,JPN,1996,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,15.92539786
Japan,JPN,1995,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,16.22342484
Japan,JPN,1994,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,16.57709331
Japan,JPN,1993,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,16.98836004
Japan,JPN,1992,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,17.46062758
Japan,JPN,1991,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,17.98375804
Japan,JPN,1990,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,18.58508546
Japan,JPN,1989,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,19.27314023
Japan,JPN,1988,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,20.00652023
Japan,JPN,1987,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,20.71497977
Japan,JPN,1986,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,21.36879646
Japan,JPN,1985,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,21.95739662
Japan,JPN,1984,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,22.47890652
Japan,JPN,1983,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,22.96461424
Japan,JPN,1982,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,23.4613359
Japan,JPN,1981,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,23.7611353
Japan,JPN,1980,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,23.98599312
Japan,JPN,1979,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.31613813
Japan,JPN,1978,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.55994986
Japan,JPN,1977,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.72425063
Japan,JPN,1976,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.81461614
Japan,JPN,1975,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.83167586
Japan,JPN,1974,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.77575235
Japan,JPN,1973,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.66299466
Japan,JPN,1972,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.51914079
Japan,JPN,1971,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.41836989
Japan,JPN,1970,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.42197871
Japan,JPN,1969,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.499648
Japan,JPN,1968,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.64175603
Japan,JPN,1967,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,24.86177423
Japan,JPN,1966,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,25.36878217
Japan,JPN,1965,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,26.06101825
Japan,JPN,1964,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,26.91923022
Japan,JPN,1963,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,28.06177218
Japan,JPN,1962,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,29.24203433
Japan,JPN,1961,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.0802682
Japan,JPN,1960,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,30.51443744
Japan,JPN,2021,"Population ages 0-14, total",SP.POP.0014.TO,14797709.0
Japan,JPN,2020,"Population ages 0-14, total",SP.POP.0014.TO,15044891.0
Japan,JPN,2019,"Population ages 0-14, total",SP.POP.0014.TO,15287198.0
Japan,JPN,2018,"Population ages 0-14, total",SP.POP.0014.TO,15522442.0
Japan,JPN,2017,"Population ages 0-14, total",SP.POP.0014.TO,15745852.0
Japan,JPN,2016,"Population ages 0-14, total",SP.POP.0014.TO,15941793.0
Japan,JPN,2015,"Population ages 0-14, total",SP.POP.0014.TO,16113192.0
Japan,JPN,2014,"Population ages 0-14, total",SP.POP.0014.TO,16283609.0
Japan,JPN,2013,"Population ages 0-14, total",SP.POP.0014.TO,16443186.0
Japan,JPN,2012,"Population ages 0-14, total",SP.POP.0014.TO,16598820.0
Japan,JPN,2011,"Population ages 0-14, total",SP.POP.0014.TO,16756081.0
Japan,JPN,2010,"Population ages 0-14, total",SP.POP.0014.TO,16905743.0
Japan,JPN,2009,"Population ages 0-14, total",SP.POP.0014.TO,17027903.0
Japan,JPN,2008,"Population ages 0-14, total",SP.POP.0014.TO,17147195.0
Japan,JPN,2007,"Population ages 0-14, total",SP.POP.0014.TO,17233947.0
Japan,JPN,2006,"Population ages 0-14, total",SP.POP.0014.TO,17323931.0
Japan,JPN,2005,"Population ages 0-14, total",SP.POP.0014.TO,17434426.0
Japan,JPN,2004,"Population ages 0-14, total",SP.POP.0014.TO,17568561.0
Japan,JPN,2003,"Population ages 0-14, total",SP.POP.0014.TO,17734692.0
Japan,JPN,2002,"Population ages 0-14, total",SP.POP.0014.TO,17897800.0
Japan,JPN,2001,"Population ages 0-14, total",SP.POP.0014.TO,18057111.0
Japan,JPN,2000,"Population ages 0-14, total",SP.POP.0014.TO,18230489.0
Japan,JPN,1999,"Population ages 0-14, total",SP.POP.0014.TO,18463330.0
Japan,JPN,1998,"Population ages 0-14, total",SP.POP.0014.TO,18722896.0
Japan,JPN,1997,"Population ages 0-14, total",SP.POP.0014.TO,18973055.0
Japan,JPN,1996,"Population ages 0-14, total",SP.POP.0014.TO,19240525.0
Japan,JPN,1995,"Population ages 0-14, total",SP.POP.0014.TO,19562139.0
Japan,JPN,1994,"Population ages 0-14, total",SP.POP.0014.TO,19944347.0
Japan,JPN,1993,"Population ages 0-14, total",SP.POP.0014.TO,20384722.0
Japan,JPN,1992,"Population ages 0-14, total",SP.POP.0014.TO,20887913.0
Japan,JPN,1991,"Population ages 0-14, total",SP.POP.0014.TO,21438200.0
Japan,JPN,1990,"Population ages 0-14, total",SP.POP.0014.TO,22070284.0
Japan,JPN,1989,"Population ages 0-14, total",SP.POP.0014.TO,22813037.0
Japan,JPN,1988,"Population ages 0-14, total",SP.POP.0014.TO,23589549.0
Japan,JPN,1987,"Population ages 0-14, total",SP.POP.0014.TO,24327904.0
Japan,JPN,1986,"Population ages 0-14, total",SP.POP.0014.TO,24980234.0
Japan,JPN,1985,"Population ages 0-14, total",SP.POP.0014.TO,25535938.0
Japan,JPN,1984,"Population ages 0-14, total",SP.POP.0014.TO,25980900.0
Japan,JPN,1983,"Population ages 0-14, total",SP.POP.0014.TO,26371736.0
Japan,JPN,1982,"Population ages 0-14, total",SP.POP.0014.TO,26759546.0
Japan,JPN,1981,"Population ages 0-14, total",SP.POP.0014.TO,26917514.0
Japan,JPN,1980,"Population ages 0-14, total",SP.POP.0014.TO,26978492.0
Japan,JPN,1979,"Population ages 0-14, total",SP.POP.0014.TO,27140621.0
Japan,JPN,1978,"Population ages 0-14, total",SP.POP.0014.TO,27184739.0
Japan,JPN,1977,"Population ages 0-14, total",SP.POP.0014.TO,27118851.0
Japan,JPN,1976,"Population ages 0-14, total",SP.POP.0014.TO,26955002.0
Japan,JPN,1975,"Population ages 0-14, total",SP.POP.0014.TO,26686321.0
Japan,JPN,1974,"Population ages 0-14, total",SP.POP.0014.TO,26288932.0
Japan,JPN,1973,"Population ages 0-14, total",SP.POP.0014.TO,25823134.0
Japan,JPN,1972,"Population ages 0-14, total",SP.POP.0014.TO,25314562.0
Japan,JPN,1971,"Population ages 0-14, total",SP.POP.0014.TO,24862420.0
Japan,JPN,1970,"Population ages 0-14, total",SP.POP.0014.TO,24333092.0
Japan,JPN,1969,"Population ages 0-14, total",SP.POP.0014.TO,24141920.0
Japan,JPN,1968,"Population ages 0-14, total",SP.POP.0014.TO,24009634.0
Japan,JPN,1967,"Population ages 0-14, total",SP.POP.0014.TO,23965568.0
Japan,JPN,1966,"Population ages 0-14, total",SP.POP.0014.TO,24217677.0
Japan,JPN,1965,"Population ages 0-14, total",SP.POP.0014.TO,24663501.0
Japan,JPN,1964,"Population ages 0-14, total",SP.POP.0014.TO,25205548.0
Japan,JPN,1963,"Population ages 0-14, total",SP.POP.0014.TO,26009547.0
Japan,JPN,1962,"Population ages 0-14, total",SP.POP.0014.TO,26835246.0
Japan,JPN,1961,"Population ages 0-14, total",SP.POP.0014.TO,27347642.0
Japan,JPN,1960,"Population ages 0-14, total",SP.POP.0014.TO,27493397.0
Japan,JPN,2021,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,11.77396642
Japan,JPN,2020,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,11.91570724
Japan,JPN,2019,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.07204954
Japan,JPN,2018,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.24061146
Japan,JPN,2017,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.40104251
Japan,JPN,2016,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.5450855
Japan,JPN,2015,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.67348193
Japan,JPN,2014,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.79393491
Japan,JPN,2013,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.90218227
Japan,JPN,2012,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.00552399
Japan,JPN,2011,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.1077901
Japan,JPN,2010,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.20039273
Japan,JPN,2009,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.29816645
Japan,JPN,2008,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.38965563
Japan,JPN,2007,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.46391587
Japan,JPN,2006,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.54977629
Japan,JPN,2005,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.64484351
Japan,JPN,2004,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.75111445
Japan,JPN,2003,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.88582026
Japan,JPN,2002,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.04354844
Japan,JPN,2001,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.20153564
Japan,JPN,2000,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.37248311
Japan,JPN,1999,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.58041904
Japan,JPN,1998,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.81241784
Japan,JPN,1997,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.05117143
Japan,JPN,1996,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.29976487
Japan,JPN,1995,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.59084013
Japan,JPN,1994,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.93278936
Japan,JPN,1993,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.33011713
Japan,JPN,1992,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.78755276
Japan,JPN,1991,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.29389172
Japan,JPN,1990,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.87385931
Japan,JPN,1989,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.53678549
Japan,JPN,1988,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.24452066
Japan,JPN,1987,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.92963337
Japan,JPN,1986,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,20.56290961
Japan,JPN,1985,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.13254853
Japan,JPN,1984,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.63578511
Japan,JPN,1983,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.10409772
Japan,JPN,1982,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.58570709
Japan,JPN,1981,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.87717634
Japan,JPN,1980,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.09663991
Japan,JPN,1979,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.41929499
Japan,JPN,1978,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.65680068
Japan,JPN,1977,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.81520551
Japan,JPN,1976,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.90157559
Japan,JPN,1975,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.91826094
Japan,JPN,1974,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.86388446
Japan,JPN,1973,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.75480354
Japan,JPN,1972,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.61697395
Japan,JPN,1971,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.52235155
Japan,JPN,1970,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.53228785
Japan,JPN,1969,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.61784038
Japan,JPN,1968,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.76932589
Japan,JPN,1967,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,23.99460113
Japan,JPN,1966,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.49917215
Japan,JPN,1965,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.17917073
Japan,JPN,1964,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.01111245
Japan,JPN,1963,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.12152945
Japan,JPN,1962,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.26756303
Japan,JPN,1961,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.07622356
Japan,JPN,1960,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.49428993
Japan,JPN,2021,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,3.831308928
Japan,JPN,2020,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,3.86394048
Japan,JPN,2019,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,3.900849823
Japan,JPN,2018,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,3.941121067
Japan,JPN,2017,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,3.976870799
Japan,JPN,2016,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.00897476
Japan,JPN,2015,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.025565951
Japan,JPN,2014,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.033882493
Japan,JPN,2013,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.046538608
Japan,JPN,2012,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.068599719
Japan,JPN,2011,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.107546393
Japan,JPN,2010,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.171224822
Japan,JPN,2009,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.237360309
Japan,JPN,2008,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.289550625
Japan,JPN,2007,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.334564073
Japan,JPN,2006,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.369042232
Japan,JPN,2005,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.386361332
Japan,JPN,2004,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.411550261
Japan,JPN,2003,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.439890931
Japan,JPN,2002,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.451725211
Japan,JPN,2001,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.468038636
Japan,JPN,2000,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.487943793
Japan,JPN,1999,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.509290593
Japan,JPN,1998,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.567684475
Japan,JPN,1997,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.671682376
Japan,JPN,1996,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.779665164
Japan,JPN,1995,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.911412835
Japan,JPN,1994,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.072370959
Japan,JPN,1993,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.217529073
Japan,JPN,1992,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.337803347
Japan,JPN,1991,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.459589642
Japan,JPN,1990,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.594971643
